등록일자,조도2(0~255단계),조도4(0~255단계),조도6,누적전력량3(W),누적전력량4(W),누적전력량6(W)
2020-11-13 6:54,12,0.3,0.3,0,100,100
2020-11-13 6:55,37,0.1,21.4,0,100,100
2020-11-13 6:55,12,0,0,0,100,100
2020-11-13 6:55,11,0,0,0,100,100
2020-11-13 6:55,8,0,0,0,100,100
2020-11-13 6:55,17,0,0,0,100,100
2020-11-13 6:55,13,0,0,0,100,0
2020-11-13 6:55,14,10.3,10.2,0,100,100
2020-11-13 6:55,5,0,0,0,100,100
2020-11-13 6:55,12,11.3,11.3,0,0,0
2020-11-13 6:55,5,1.2,1.3,0,100,100
2020-11-13 6:56,7,0,0,1,100,100
2020-11-13 6:56,6,1.3,1.3,0,100,100
2020-11-13 6:56,17,0,0,0,100,65
2020-11-13 6:56,1,0,0,0,100,100
2020-11-13 6:56,10,2.2,2.1,0,62,62
2020-11-13 6:56,42,4.3,3.9,0,31,31
2020-11-13 6:56,80,0,0,0,100,100
2020-11-13 6:56,34,6.2,7.8,0,100,100
2020-11-13 6:56,88,0,0,0,100,100
2020-11-13 6:56,13,0,0,0,100,100
2020-11-13 6:56,48,0,0,0,100,100
2020-11-13 6:56,42,1.4,1.4,0,100,100
2020-11-13 6:56,6,0.1,0.1,0,100,100
2020-11-13 6:57,11,0,0,0,100,60
2020-11-13 6:57,2,1.4,1.3,0,100,100
2020-11-13 6:57,58,0.1,20.2,0,100,100
2020-11-13 6:57,13,6.2,6.1,0,100,100
2020-11-13 6:57,2,0,0,0,100,100
2020-11-13 6:57,8,10,10,0,24,24
2020-11-13 6:57,4,0,0,0,100,100
2020-11-13 6:57,15,0.2,0.2,0,100,100
2020-11-13 6:57,9,3.1,3,0,29,27
2020-11-13 6:57,6,1.8,1.8,0,100,100
2020-11-13 6:57,18,0,0,0,100,100
2020-11-13 6:57,15,0,0,0,100,100
2020-11-13 6:58,10,0,0,0,43,100
2020-11-13 6:58,5,0,0,0,100,4
2020-11-13 6:58,5,0,0,0,34,35
2020-11-13 6:58,9,0,0,0,100,100
2020-11-13 6:58,3,1.6,1.7,0,100,100
2020-11-13 6:58,8,0,0,0,100,100
2020-11-13 6:58,3,0,0,0,100,100
2020-11-13 6:58,17,4.8,4.5,0,55,100
2020-11-13 6:58,12,8.2,8.1,0,100,100
2020-11-13 6:58,39,0,14.3,0,100,100
2020-11-13 6:58,4,0,0,0,60,60
2020-11-13 6:58,27,1.6,1.6,0,85,85
2020-11-13 6:58,10,114.5,0,0,38,100
2020-11-13 6:59,4,0,0,0,100,100
2020-11-13 6:59,18,4.7,4.8,0,100,100
2020-11-13 6:59,3,1.8,2.1,0,100,100
2020-11-13 6:59,1,2.5,2.5,0,100,100
2020-11-13 6:59,27,8.5,9.7,0,100,100
2020-11-13 6:59,12,0.1,0.1,0,100,100
2020-11-13 6:59,5,0,0,0,100,100
2020-11-13 6:59,13,0,0,0,100,73
2020-11-13 6:59,4,0,0,0,80,80
2020-11-13 7:00,2,0,0,0,100,100
2020-11-13 7:00,6,0.4,0.4,0,100,100
2020-11-13 7:00,25,28.6,28.9,0,100,100
2020-11-13 7:00,26,0,0,0,100,100
2020-11-13 7:00,15,0,0,0,100,100
2020-11-13 7:00,3,0,0,0,100,1
2020-11-13 7:00,10,1.5,1.6,0,57,100
2020-11-13 7:00,34,2.5,7.4,0,100,100
2020-11-13 7:00,41,0,0,0,100,100
2020-11-13 7:00,5,5.1,5,0,96,96
2020-11-13 7:01,10,4.8,5.2,0,100,100
2020-11-13 7:01,42,0,0,0,100,100
2020-11-13 7:01,9,19.3,19.2,0,100,100
2020-11-13 7:01,8,0.1,0.1,0,42,42
2020-11-13 7:01,2,3.3,3.3,0,100,100
2020-11-13 7:01,87,6.6,2.5,0,100,100
2020-11-13 7:01,12,0,0,0,100,100
2020-11-13 7:01,7,1.8,1.8,0,0,5
2020-11-13 7:01,1,0,0,0,100,100
2020-11-13 7:01,1,0,0,0,100,100
2020-11-13 7:01,14,0,0,0,100,100
2020-11-13 7:02,4,0,4.1,0,100,100
2020-11-13 7:02,20,0,0,0,100,100
2020-11-13 7:02,8,4.5,4.5,1,52,52
2020-11-13 7:02,16,6.4,6.4,0,100,100
2020-11-13 7:02,23,0,0,0,0,100
2020-11-13 7:02,5,30.4,30.2,0,100,100
2020-11-13 7:03,11,0,0,0,100,100
2020-11-13 7:03,9,0,0,0,100,100
2020-11-13 7:03,50,0,0,0,100,100
2020-11-13 7:03,10,2.2,2.2,0,100,100
2020-11-13 7:03,48,4.9,1.8,0,100,100
2020-11-13 7:03,4,0,0,0,100,100
2020-11-13 7:03,7,0,0,0,100,100
2020-11-13 7:03,27,0,0,0,100,100
2020-11-13 7:04,23,0,0,0,100,100
2020-11-13 7:04,12,1.4,1.4,0,100,100
2020-11-13 7:04,3,0,0,0,89,87
2020-11-13 7:04,1,0,0,0,100,100
2020-11-13 7:04,5,0,0,0,100,100
2020-11-13 7:04,66,5.7,18.6,0,93,93
2020-11-13 7:04,6,0,0,0,84,85
2020-11-13 7:04,15,0,0,0,31,32
2020-11-13 7:04,31,0,0,0,100,100
2020-11-13 7:04,12,2.6,2.5,0,100,100
2020-11-13 7:04,57,5.3,5.3,0,100,84
2020-11-13 7:04,7,0.3,0.3,0,0,0
2020-11-13 7:04,22,4.4,4.7,0,100,100
2020-11-13 7:04,12,7.3,7.4,0,39,40
2020-11-13 7:04,61,16.3,16.3,0,97,0
2020-11-13 7:05,50,0,0,0,100,100
2020-11-13 7:05,63,0,0,0,100,100
2020-11-13 7:05,50,0.7,24.1,0,100,100
2020-11-13 7:05,5,0,0,0,100,100
2020-11-13 7:05,68,2.8,2.8,0,100,100
2020-11-13 7:05,2,0.1,0.1,0,100,100
2020-11-13 7:05,22,8,7.7,0,6,6
2020-11-13 7:05,3,6.3,6.3,0,100,100
2020-11-13 7:05,4,0.1,0.1,0,100,100
2020-11-13 7:05,9,1.9,2,0,97,99
2020-11-13 7:05,31,16.4,30.5,0,100,100
2020-11-13 7:05,9,0,0,0,0,0
2020-11-13 7:05,8,0,0,0,100,100
2020-11-13 7:06,15,2.5,2.5,0,95,97
2020-11-13 7:06,21,0.2,0.2,0,100,100
2020-11-13 7:06,11,0.1,0.1,0,100,100
2020-11-13 7:06,6,0,0,0,100,100
2020-11-13 7:06,5,4,4.2,0,100,100
2020-11-13 7:06,8,0,0,0,100,100
2020-11-13 7:06,6,0.3,0.4,0,100,100
2020-11-13 7:06,9,0,0,0,100,100
2020-11-13 7:06,61,1.7,1.6,0,100,100
2020-11-13 7:07,9,0.3,0.3,0,59,59
2020-11-13 7:07,10,0,0,0,100,100
2020-11-13 7:07,9,0,0,0,100,100
2020-11-13 7:07,19,12.6,12.3,0,100,100
2020-11-13 7:07,10,19.6,18.8,0,100,100
2020-11-13 7:07,4,0,0,0,100,100
2020-11-13 7:07,4,0,0,0,100,100
2020-11-13 7:07,14,0,0,0,100,100
2020-11-13 7:07,12,0,2.5,0,100,100
2020-11-13 7:07,20,6.3,6.3,0,100,100
2020-11-13 7:07,4,0.1,0.1,0,100,100
2020-11-13 7:07,4,0,0,0,3,2
2020-11-13 7:07,4,0,0,0,100,100
2020-11-13 7:07,4,0,0,0,100,100
2020-11-13 7:07,10,0,0,0,100,100
2020-11-13 7:07,6,0,0,0,100,100
2020-11-13 7:07,11,0.4,0.5,0,100,100
2020-11-13 7:08,42,1.3,1.3,0,100,100
2020-11-13 7:08,0,0,0,0,100,100
2020-11-13 7:08,61,3.6,8,0,100,100
2020-11-13 7:08,8,0,0,0,100,100
2020-11-13 7:08,2,0,0,0,100,100
2020-11-13 7:08,NaN,0,0,0,100,100
2020-11-13 7:08,6,3.1,3.5,0,100,100
2020-11-13 7:08,26,3.2,2.6,0,100,100
2020-11-13 7:08,3,0,0,0,100,100
2020-11-13 7:08,15,0,0,0,100,100
2020-11-13 7:08,13,0.1,0.1,0,100,100
2020-11-13 7:08,2,0,0,0,100,100
2020-11-13 7:08,49,10.5,11.4,0,100,100
2020-11-13 7:08,9,0,0,0,100,100
2020-11-13 7:09,23,0.8,0.8,0,100,100
2020-11-13 7:09,7,0,0,0,100,100
2020-11-13 7:09,11,0,0,0,100,100
2020-11-13 7:09,33,0,0,0,100,100
2020-11-13 7:09,9,0,0,0,100,100
2020-11-13 7:09,18,0.1,0.1,0,71,71
2020-11-13 7:09,35,0.1,0.1,0,100,100
2020-11-13 7:09,12,0,0,0,100,100
2020-11-13 7:09,49,0.2,0.2,0,100,100
2020-11-13 7:10,9,14.3,14.9,0,100,100
2020-11-13 7:10,3,0,0,0,100,23
2020-11-13 7:10,4,11.7,11.8,0,100,100
2020-11-13 7:10,52,0.1,16.9,0,100,100
2020-11-13 7:10,16,0,0,0,100,100
2020-11-13 7:10,9,4.9,0.6,0,67,68
2020-11-13 7:10,2,0,0,0,100,100
2020-11-13 7:10,49,1.4,1.4,0,100,100
2020-11-13 7:10,12,0,0.1,0,100,100
2020-11-13 7:10,4,0,0,0,100,100
2020-11-13 7:10,22,0,0,0,100,100
2020-11-13 7:10,5,0,0,0,99,99
2020-11-13 7:10,1,0,0,0,100,100
2020-11-13 7:10,42,0.4,0.3,0,100,100
2020-11-13 7:10,0,3.3,3.3,0,100,100
2020-11-13 7:10,3,0,0,0,100,91
2020-11-13 7:10,7,15.7,15.7,0,93,79
2020-11-13 7:10,4,0,0,0,100,100
2020-11-13 7:10,21,0,0,0,100,100
2020-11-13 7:10,20,7,6.9,0,100,100
2020-11-13 7:10,27,5.3,5.5,0,79,79
2020-11-13 7:11,22,8.1,8,0,100,100
2020-11-13 7:11,7,6.6,6.5,0,100,100
2020-11-13 7:11,27,4.9,4.8,0,100,22
2020-11-13 7:11,22,5.9,5.7,0,100,100
2020-11-13 7:11,6,0,0,0,100,100
2020-11-13 7:11,12,0.1,0.1,0,100,100
2020-11-13 7:11,5,0,0,0,99,99
2020-11-13 7:11,2,0,0,0,98,100
2020-11-13 7:11,6,6.3,6.3,0,100,100
2020-11-13 7:11,NaN,0,0,0,0,0
2020-11-13 7:11,12,0,0,0,100,46
2020-11-13 7:11,12,7.7,6.8,0,100,100
2020-11-13 7:11,1,0,0,0,100,100
2020-11-13 7:12,12,1,1.1,0,100,100
2020-11-13 7:12,21,0.3,0.4,0,100,100
2020-11-13 7:12,7,0,0,0,100,100
2020-11-13 7:12,22,0,0,0,100,100
2020-11-13 7:12,16,0,8.4,0,0,0
2020-11-13 7:12,1,0,0,0,100,100
2020-11-13 7:12,3,0,0,0,100,100
2020-11-13 7:12,30,5.5,5.5,0,91,100
2020-11-13 7:12,66,9.2,5.1,0,100,100
2020-11-13 7:12,36,0,0,0,100,100
2020-11-13 7:12,22,8,8,0,100,100
2020-11-13 7:12,10,0,0,0,100,100
2020-11-13 7:12,67,4.1,5,0,100,100
2020-11-13 7:12,9,0,0,0,100,100
2020-11-13 7:12,30,0,0,0,37,38
2020-11-13 7:12,5,4.2,4.1,0,100,100
2020-11-13 7:12,45,0,0,0,100,100
2020-11-13 7:12,4,0,0,0,100,100
2020-11-13 7:12,6,0,0,0,100,100
2020-11-13 7:13,12,0,0,0,100,100
2020-11-13 7:13,16,0.1,0.1,0,100,100
2020-11-13 7:13,25,1.1,1.1,0,100,100
2020-11-13 7:13,3,0,0,1,100,100
2020-11-13 7:13,2,0,0,0,100,100
2020-11-13 7:13,12,0,0,0,100,100
2020-11-13 7:13,16,4.3,0,0,100,100
2020-11-13 7:14,49,6.1,8.3,0,100,100
2020-11-13 7:14,9,3.5,3.4,0,100,100
2020-11-13 7:14,4,0,0,0,100,100
2020-11-13 7:14,5,0,0,0,100,100
2020-11-13 7:14,1,0.3,0.4,0,100,100
2020-11-13 7:14,4,0,0,0,100,100
2020-11-13 7:15,14,0.3,0.4,0,100,100
2020-11-13 7:15,16,19.6,19.6,0,100,100
2020-11-13 7:15,8,1.2,1.2,0,100,65
2020-11-13 7:15,15,0,0,0,100,63
2020-11-13 7:15,8,0,0,0,100,100
2020-11-13 7:15,3,0,0,0,96,96
2020-11-13 7:15,29,0.1,0.1,0,23,23
2020-11-13 7:15,9,5.5,5.6,0,100,100
2020-11-13 7:15,7,1.4,1.4,0,100,100
2020-11-13 7:15,13,0,0,0,100,100
2020-11-13 7:16,54,0.3,11.6,0,100,100
2020-11-13 7:16,2,0,0,0,100,100
2020-11-13 7:16,4,10,9.9,0,58,58
2020-11-13 7:16,10,0,0,0,88,88
2020-11-13 7:16,37,5.8,5,0,100,100
2020-11-13 7:16,5,0,0,0,100,100
2020-11-13 7:16,52,0,0,0,100,100
2020-11-13 7:16,22,4.7,5.1,0,100,100
2020-11-13 7:16,27,0,0,0,100,100
2020-11-13 7:16,15,4.8,4.9,0,100,100
2020-11-13 7:16,11,0,0,0,100,100
2020-11-13 7:17,5,0.1,0.1,0,100,100
2020-11-13 7:17,0,0,0,1,100,100
2020-11-13 7:17,14,2.2,2.2,0,100,100
2020-11-13 7:17,20,0,0,0,0,0
2020-11-13 7:17,19,3.6,3.6,0,46,100
2020-11-13 7:17,50,6.5,0,0,100,100
2020-11-13 7:17,6,1.4,1.4,0,100,100
2020-11-13 7:17,2,7.2,7.1,0,63,63
2020-11-13 7:17,16,6.4,6.3,0,100,100
2020-11-13 7:18,1,0,0,0,100,100
2020-11-13 7:18,41,9.7,14.1,0,100,100
2020-11-13 7:18,4,0,0,0,100,100
2020-11-13 7:18,7,0,0,0,58,56
2020-11-13 7:18,27,7.8,7.8,0,100,100
2020-11-13 7:18,8,16.6,16,0,5,6
2020-11-13 7:18,7,5.7,5.7,0,100,22
2020-11-13 7:18,7,0,0,0,0,100
2020-11-13 7:18,10,0.2,0.2,0,100,100
2020-11-13 7:19,14,0,0,0,96,98
2020-11-13 7:19,4,0.1,0.1,0,100,100
2020-11-13 7:19,17,0,0,0,100,100
2020-11-13 7:19,19,12.7,12.6,0,29,30
2020-11-13 7:19,17,0,0,0,100,100
2020-11-13 7:19,23,0,0,0,1,2
2020-11-13 7:20,4,4.8,5.6,1,100,100
2020-11-13 7:20,6,0,0,0,100,100
2020-11-13 7:20,32,5.8,7,0,100,100
2020-11-13 7:20,11,0,0,0,100,100
2020-11-13 7:20,9,1.1,1.1,0,100,26
2020-11-13 7:20,4,0.1,8.2,0,100,100
2020-11-13 7:20,4,1.4,1.5,0,100,100
2020-11-13 7:20,0,1.5,1.6,0,69,69
2020-11-13 7:21,59,0,0,0,100,100
2020-11-13 7:21,6,0,0,0,100,100
2020-11-13 7:21,8,6.8,6.9,0,87,87
2020-11-13 7:21,9,0,0,0,100,100
2020-11-13 7:21,18,13,13,0,100,100
2020-11-13 7:21,71,0,0,0,100,100
2020-11-13 7:21,9,0,0,0,100,100
2020-11-13 7:21,19,9.1,9.1,0,0,0
2020-11-13 7:21,22,0,0,0,100,100
2020-11-13 7:21,58,19,7.8,1,100,100
2020-11-13 7:21,65,10,0,0,66,100
2020-11-13 7:21,5,0,0,0,100,100
2020-11-13 7:21,8,0,0,0,100,100
2020-11-13 7:21,14,5.8,5.7,0,87,88
2020-11-13 7:22,6,0,0,0,100,100
2020-11-13 7:22,32,0,0,0,100,100
2020-11-13 7:22,9,0,0,0,94,94
2020-11-13 7:22,30,6.8,4.8,0,0,2
2020-11-13 7:22,0,1.6,1.5,0,77,76
2020-11-13 7:22,2,0,0,0,100,100
2020-11-13 7:22,15,13.1,12.1,0,100,100
2020-11-13 7:22,10,5.4,5.9,0,100,100
2020-11-13 7:22,19,2.8,0,0,0,100
2020-11-13 7:22,NaN,0.1,0.1,0,100,100
2020-11-13 7:22,55,0.8,34.1,0,100,100
2020-11-13 7:22,15,0.1,0.1,0,94,100
2020-11-13 7:23,52,3.6,0.2,0,100,100
2020-11-13 7:23,5,11.6,11.1,0,100,100
2020-11-13 7:23,8,0.1,0.1,0,100,100
2020-11-13 7:23,4,1.8,1.7,0,100,100
2020-11-13 7:23,10,0,0,0,100,67
2020-11-13 7:23,3,0,0,0,100,100
2020-11-13 7:23,15,5.4,5.4,0,100,100
2020-11-13 7:23,12,1,0.9,0,100,100
2020-11-13 7:23,1,0,0,0,100,0
2020-11-13 7:23,76,11.8,6.7,0,100,100
2020-11-13 7:23,4,0,0,0,38,49
2020-11-13 7:24,2,0,4.3,0,100,100
2020-11-13 7:24,10,0,0,0,100,100
2020-11-13 7:24,4,6.1,6,0,100,100
2020-11-13 7:24,18,3.7,3.7,0,75,75
2020-11-13 7:24,3,1.1,1.1,0,100,100
2020-11-13 7:24,1,33.6,34.7,0,0,0
2020-11-13 7:24,1,0.1,0.1,0,100,100
2020-11-13 7:24,24,9.8,4.1,0,100,100
2020-11-13 7:24,4,0,0,0,100,100
2020-11-13 7:24,5,0,0,0,100,100
2020-11-13 7:24,29,21.1,19.7,0,99,99
2020-11-13 7:24,0,0.2,0.2,0,100,100
2020-11-13 7:24,5,4.7,4.1,0,94,93
2020-11-13 7:24,59,0,0,0,100,100
2020-11-13 7:25,13,12.3,12.3,0,100,100
2020-11-13 7:25,2,0,0,0,100,100
2020-11-13 7:25,14,4.3,0,0,87,89
2020-11-13 7:25,7,1.3,5.4,0,100,91
2020-11-13 7:25,4,0,0,0,100,100
2020-11-13 7:25,14,4.3,3.7,0,100,0
2020-11-13 7:25,81,3.9,7.5,0,100,55
2020-11-13 7:26,14,0,0,0,100,100
2020-11-13 7:26,76,0,0,0,100,100
2020-11-13 7:26,73,35.7,33.9,0,100,100
2020-11-13 7:26,9,0,0,0,100,100
2020-11-13 7:26,6,7.6,7.3,0,100,100
2020-11-13 7:26,6,0,0,0,100,100
2020-11-13 7:26,5,2.2,2.1,0,100,0
2020-11-13 7:26,13,0.3,0.3,0,100,99
2020-11-13 7:26,61,2.3,2.3,0,100,100
2020-11-13 7:26,5,0,0,0,17,19
2020-11-13 7:26,8,0,0,0,100,100
2020-11-13 7:27,4,2.4,2.4,0,0,0
2020-11-13 7:27,51,0,0,0,100,100
2020-11-13 7:27,61,0,13.3,0,100,100
2020-11-13 7:27,20,2.5,2.5,0,0,0
2020-11-13 7:27,9,0,0,0,100,100
2020-11-13 7:27,NaN,0,0,0,100,100
2020-11-13 7:27,22,0,0,0,85,100
2020-11-13 7:27,27,3.1,1.7,0,77,68
2020-11-13 7:28,13,11.3,13.2,0,92,91
2020-11-13 7:28,62,0,0,0,98,93
2020-11-13 7:28,61,16.9,6.9,0,0,0
2020-11-13 7:28,30,3.6,3.6,0,59,59
2020-11-13 7:28,9,0.1,0.1,0,100,100
2020-11-13 7:28,13,0,0,0,100,100
2020-11-13 7:29,5,5.1,5,0,100,100
2020-11-13 7:29,6,0.4,0.5,0,100,100
2020-11-13 7:29,33,0,0,0,100,100
2020-11-13 7:29,17,0,0,0,82,83
2020-11-13 7:29,5,0,0,0,37,37
2020-11-13 7:29,0,0,0,0,100,100
2020-11-13 7:29,7,0,0,0,100,100
2020-11-13 7:29,0,0,0,0,89,88
2020-11-13 7:29,14,0,0,0,25,26
2020-11-13 7:29,13,1.6,13.2,0,0,0
2020-11-13 7:30,4,0,0,0,89,89
2020-11-13 7:30,14,11.3,11.5,0,100,100
2020-11-13 7:30,30,4.4,4.5,0,100,100
2020-11-13 7:30,4,0,0,0,98,98
2020-11-13 7:30,61,2.4,1.6,0,100,100
2020-11-13 7:30,30,7.5,6.6,0,61,62
2020-11-13 7:30,22,8.8,8.9,0,100,100
2020-11-13 7:30,7,0,0,0,100,100
2020-11-13 7:30,58,3.1,1.9,0,100,100
2020-11-13 7:30,11,0,0,0,100,100
2020-11-13 7:30,0,2.8,2.8,0,100,100
2020-11-13 7:30,8,0,0,0,24,13
2020-11-13 7:30,22,2.1,2,0,100,100
2020-11-13 7:31,2,5.1,5.1,0,100,100
2020-11-13 7:31,5,7.9,7.8,0,100,99
2020-11-13 7:31,1,0,0,0,100,100
2020-11-13 7:31,3,0,0,0,100,100
2020-11-13 7:31,56,0,0,0,100,100
2020-11-13 7:31,71,2.2,17.6,0,100,100
2020-11-13 7:31,62,17,13.1,0,0,0
2020-11-13 7:31,56,6.7,6.7,0,100,100
2020-11-13 7:31,21,0,0,0,0,0
2020-11-13 7:32,21,5.1,2.7,0,100,100
2020-11-13 7:32,17,5.9,6.1,0,100,41
2020-11-13 7:32,5,0,0,0,100,100
2020-11-13 7:32,19,10.5,10.2,0,93,86
2020-11-13 7:32,NaN,0,0,0,100,100
2020-11-13 7:32,5,2.4,2.3,0,93,88
2020-11-13 7:32,6,0,0,0,100,100
2020-11-13 7:32,10,8.4,8.5,0,100,100
2020-11-13 7:32,4,0,0,0,100,97
2020-11-13 7:32,20,0,0,0,100,45
2020-11-13 7:32,9,0,0,0,100,100
2020-11-13 7:32,6,0,0,0,100,100
2020-11-13 7:32,12,6.1,6.1,0,92,92
2020-11-13 7:32,8,6.5,6.4,0,27,26
2020-11-13 7:33,13,0,0,0,100,100
2020-11-13 7:33,5,8.5,8.5,0,32,32
2020-11-13 7:33,39,2.5,2.2,0,100,100
2020-11-13 7:33,8,0,0,0,100,100
2020-11-13 7:33,7,0,0,0,100,100
2020-11-13 7:33,71,3.4,3.1,0,93,100
2020-11-13 7:33,7,0.1,30.1,0,100,100
2020-11-13 7:33,7,0,0,0,100,97
2020-11-13 7:33,15,3,3.1,0,73,22
2020-11-13 7:33,4,0.4,0.5,0,100,100
2020-11-13 7:34,12,4,0,0,100,100
2020-11-13 7:34,52,0,0,0,85,85
2020-11-13 7:34,8,0,0,0,100,100
2020-11-13 7:34,5,0,0,0,100,100
2020-11-13 7:34,14,1.4,1.4,0,100,100
2020-11-13 7:34,3,0,0,0,100,100
2020-11-13 7:34,3,0,0,0,66,65
2020-11-13 7:34,6,1.1,1.2,0,100,100
2020-11-13 7:34,54,0,0,0,100,100
2020-11-13 7:34,9,0,0,0,100,100
2020-11-13 7:34,16,9.1,9.2,0,100,100
2020-11-13 7:34,2,0,0,0,100,100
2020-11-13 7:35,6,0,0,0,100,76
2020-11-13 7:35,8,0,0,0,100,100
2020-11-13 7:35,3,4.7,4.7,0,100,100
2020-11-13 7:35,6,0,0,0,100,100
2020-11-13 7:35,10,6.9,6.7,0,85,84
2020-11-13 7:35,41,11.8,0,0,100,100
2020-11-13 7:35,10,0.1,0.1,0,100,100
2020-11-13 7:35,5,0,0,0,100,100
2020-11-13 7:36,48,10.7,10.1,0,100,95
2020-11-13 7:36,8,0,0,0,100,100
2020-11-13 7:36,73,5,8.2,0,100,98
2020-11-13 7:36,7,0,0,0,100,100
2020-11-13 7:36,43,0.1,0.1,0,100,100
2020-11-13 7:36,12,0,0,0,100,100
2020-11-13 7:36,9,0.4,0.4,0,100,100
2020-11-13 7:36,8,0,0,0,100,100
2020-11-13 7:36,4,0,0,0,100,100
2020-11-13 7:36,5,4.6,4.7,0,100,100
2020-11-13 7:37,2,0,0,0,0,0
2020-11-13 7:37,0,1.7,1.7,0,100,100
2020-11-13 7:37,62,17.1,9,0,100,100
2020-11-13 7:37,13,0,0,0,100,100
2020-11-13 7:37,9,0.1,0.1,0,100,100
2020-11-13 7:37,5,1.4,1.9,0,100,100
2020-11-13 7:37,10,8.6,9.2,0,100,100
2020-11-13 7:37,2,0,0,0,95,94
2020-11-13 7:37,1,0,0,0,100,100
2020-11-13 7:37,37,6.7,6.8,0,91,90
2020-11-13 7:37,39,1.8,1.8,0,100,100
2020-11-13 7:37,95,36,5.6,0,100,100
2020-11-13 7:37,5,7.6,7.5,0,100,100
2020-11-13 7:37,5,0,0,0,100,45
2020-11-13 7:37,4,0.1,0.1,0,100,100
2020-11-13 7:38,37,0,0,0,99,99
2020-11-13 7:38,NaN,5.6,5.7,0,0,0
2020-11-13 7:38,61,0,0,0,100,100
2020-11-13 7:38,30,3.9,3.9,0,100,100
2020-11-13 7:38,4,0,0,0,100,37
2020-11-13 7:38,9,6.5,5.7,0,100,99
2020-11-13 7:38,9,1.4,1.3,0,52,51
2020-11-13 7:38,9,0,0,0,100,100
2020-11-13 7:38,6,4.3,5.9,0,72,72
2020-11-13 7:39,7,14.1,14.1,0,100,100
2020-11-13 7:39,10,0,0,0,29,29
2020-11-13 7:39,10,5.4,5.3,0,0,0
2020-11-13 7:39,30,18.4,2.9,0,100,100
2020-11-13 7:39,12,0,0,0,100,100
2020-11-13 7:39,7,3.2,3.2,0,100,100
2020-11-13 7:39,4,1.4,1.4,0,96,95
2020-11-13 7:39,6,29.3,29.5,0,100,100
2020-11-13 7:39,9,0,0,0,100,100
2020-11-13 7:39,9,10.6,11.8,0,64,66
2020-11-13 7:39,3,0,0,0,100,100
2020-11-13 7:39,33,0,0,0,100,100
2020-11-13 7:39,2,0,0,0,100,100
2020-11-13 7:39,49,14.2,1.4,0,5,5
2020-11-13 7:40,57,2.4,5.8,0,100,100
2020-11-13 7:40,6,0,0,0,100,100
2020-11-13 7:40,51,23.8,23.1,0,100,100
2020-11-13 7:40,4,0,0,0,100,100
2020-11-13 7:40,4,3,2.9,0,100,100
2020-11-13 7:40,19,0,0.1,0,0,0
2020-11-13 7:40,95,7,0.5,0,100,100
2020-11-13 7:40,9,0,0,0,100,100
2020-11-13 7:40,3,0,0,0,2,4
2020-11-13 7:40,33,0,0,0,100,100
2020-11-13 7:40,0,0,0,0,100,100
2020-11-13 7:40,8,0,0,0,100,100
2020-11-13 7:41,4,0.2,0.2,0,100,100
2020-11-13 7:41,14,8.8,8.4,0,100,100
2020-11-13 7:41,18,0,0,0,33,27
2020-11-13 7:41,85,20.7,20.6,0,100,100
2020-11-13 7:41,0,0,0,0,100,100
2020-11-13 7:41,18,0.1,0.1,0,100,100
2020-11-13 7:41,58,5,2.2,0,100,95
2020-11-13 7:41,14,0,0,0,100,100
2020-11-13 7:41,12,1.6,1.6,0,100,100
2020-11-13 7:42,14,0,0,0,100,100
2020-11-13 7:42,17,0,4.3,0,100,100
2020-11-13 7:42,1,0.2,0.3,0,100,100
2020-11-13 7:42,24,0,0,0,100,100
2020-11-13 7:42,NaN,0,0,0,100,100
2020-11-13 7:42,7,0,0,0,100,100
2020-11-13 7:42,12,8.9,9,0,18,100
2020-11-13 7:42,21,18,18,0,0,0
2020-11-13 7:42,57,0,0,0,100,100
2020-11-13 7:42,3,0,0,0,100,100
2020-11-13 7:42,13,0,0,0,100,100
2020-11-13 7:42,3,0.1,0.1,0,100,100
2020-11-13 7:42,30,6.1,4.4,0,100,100
2020-11-13 7:42,11,0,0,0,0,0
2020-11-13 7:42,4,0,0,0,100,100
2020-11-13 7:43,22,6.8,6.7,0,100,100
2020-11-13 7:43,8,0,0,0,100,100
2020-11-13 7:43,3,0,0,0,96,94
2020-11-13 7:43,1,6.2,6.4,0,77,77
2020-11-13 7:43,14,0,12.9,0,90,66
2020-11-13 7:43,30,15.1,15.2,0,16,15
2020-11-13 7:43,21,4,4.1,0,79,79
2020-11-13 7:43,4,0,0,0,100,98
2020-11-13 7:43,6,0,0,0,100,100
2020-11-13 7:43,12,4.2,4.6,0,74,74
2020-11-13 7:43,9,0.1,0.1,0,100,94
2020-11-13 7:43,2,0,0,0,100,100
2020-11-13 7:43,13,2.3,2.3,0,100,100
2020-11-13 7:43,12,13.5,13.4,0,100,100
2020-11-13 7:44,7,0,0,0,100,42
2020-11-13 7:44,64,0,0,0,100,98
2020-11-13 7:44,5,0,0,0,100,100
2020-11-13 7:44,70,5.8,6.1,0,100,17
2020-11-13 7:44,6,8.8,8.9,0,100,100
2020-11-13 7:44,16,0,0,0,9,7
2020-11-13 7:44,1,1.4,1.5,0,100,80
2020-11-13 7:44,16,0,51.1,0,53,52
2020-11-13 7:44,49,0,0,0,24,23
2020-11-13 7:44,2,0,0,0,100,100
2020-11-13 7:45,8,1,1.1,0,100,100
2020-11-13 7:45,6,0,0,0,100,100
2020-11-13 7:45,7,0,0,0,100,100
